experimento,fitness
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,26.0
GWO V3-STD_CIRCLE,24.0
GWO V3-STD_CIRCLE,26.0
GWO V3-STD_CIRCLE,26.0
GWO V3-STD_CIRCLE,26.0
GWO V3-STD_CIRCLE,26.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,24.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,26.0
GWO V3-STD_CIRCLE,25.0
GWO V3-STD_CIRCLE,26.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,24.0
GWO V3-ELIT,24.0
GWO V3-ELIT,25.0
GWO V3-ELIT,24.0
GWO V3-ELIT,24.0
GWO V3-ELIT,25.0
GWO V3-ELIT,24.0
GWO V3-ELIT,24.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,24.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,24.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,24.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,23.0
GWO V3-ELIT,24.0
GWO V3-ELIT_LOG,23.0
GWO V3-ELIT_LOG,24.0
GWO V3-ELIT_LOG,24.0
GWO V3-ELIT_LOG,23.0
GWO V3-ELIT_LOG,23.0
GWO V3-ELIT_LOG,23.0
GWO V3-ELIT_LOG,24.0
GWO V3-ELIT_LOG,23.0
GWO V3-ELIT_LOG,23.0
GWO V3-ELIT_LOG,23.0
GWO V3-ELIT_LOG,24.0
GWO V3-ELIT_LOG,24.0
GWO V3-ELIT_LOG,23.0
