experimento,fitness
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,32.0
GWO V3-STD_PIECE,32.0
GWO V3-STD_PIECE,31.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,32.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,32.0
GWO V3-STD_PIECE,32.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,32.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_PIECE,33.0
GWO V3-STD_SINE,36.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,35.0
GWO V3-STD_SINE,38.0
GWO V3-STD_SINE,36.0
GWO V3-STD_SINE,37.0
GWO V3-STD_SINE,36.0
GWO V3-STD_SINE,37.0
GWO V3-STD_SINE,35.0
GWO V3-STD_SINE,37.0
GWO V3-STD_SINE,37.0
GWO V3-STD_SINE,36.0
GWO V3-STD_SINE,36.0
GWO V3-STD_SINE,37.0
GWO V3-STD_SINE,37.0
GWO V3-STD_SINE,37.0
GWO V3-STD_SINE,36.0
GWO V3-STD_SINE,36.0
GWO V3-STD_SINE,34.0
GWO V3-STD_SINE,35.0
GWO V3-STD_SINE,37.0
GWO V3-STD_SINE,36.0
GWO V3-STD_SINE,37.0
GWO V3-STD_SINE,36.0
GWO V3-STD_SINE,37.0
GWO V3-STD_SINE,36.0
GWO V3-STD_SINE,37.0
GWO V3-STD_SINE,37.0
GWO V3-STD_SINE,38.0
GWO V3-STD_SINE,36.0
GWO V3-STD_SINE,37.0
GWO V3-STD_SINGER,30.0
GWO V3-STD_SINGER,30.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,30.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,30.0
GWO V3-STD_SINGER,28.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,30.0
GWO V3-STD_SINGER,30.0
GWO V3-STD_SINGER,30.0
GWO V3-STD_SINGER,30.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,30.0
GWO V3-STD_SINGER,28.0
GWO V3-STD_SINGER,30.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,30.0
GWO V3-STD_SINGER,30.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINGER,29.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,27.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,28.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,27.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,27.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,27.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_SINU,26.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,31.0
GWO V3-STD_TENT,33.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,33.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,33.0
GWO V3-STD_TENT,31.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,32.0
GWO V3-STD_TENT,33.0
GWO V3-STD_TENT,33.0
